critic_id,shoe_id,rating,name,date,description
48,31,7.8,DG Hoops,2024-08-18,"The Adidas AE 1 Low's fit throws off the shoe's performance. It affects the fit and heel containment. However, the traction and other support features are solid."
44,31,7.0,TommyLiu,2024-08-18,The AE 1 Low is the most disappointing release of 2024. The lack of heel slippage and fit affects performance too much. The cushioning also feels like a downgrade.
7,32,9.0,Nelson Chan @Hoop and Life,2024-08-24,"The Nike Zoom Freak 6 is well worth it. I like the tech, especially the comfortable cushioning."
36,32,8.1,Snkr Tech Talk,2024-08-27,The Nike Zoom Freak 6 takes an incremental step forward. I enjoy the lightweight materials and the responsive cushioning.
44,32,8.0,TommyLiu,2024-09-19,I don't have much to complain about with the Nike Zoom Freak 6. The traction is the best feature. I highly recommend waiting for sales.
43,32,7.8,The Sole Drop,2024-09-15,"I like the comfort of the Nike Freak 6 but the quality could be better for a signature shoe. The cushioning is low to the ground, and the traction performs well after breaking in."
24,32,7.8,RicheeKim,2024-09-23,The Zoom Freak 6 has decent performance. There are only minor issues with dust accumulation and heel slippage. The rest of the features perform well.
45,32,7.8,KicksContestWorld,2025-02-15,"The Zoom Freak 6 is adequate. The materials are crappy, and the upper is too flimsy to keep you contained. It's a shoe meant for light and shifty guards."
37,32,7.2,Foot Doctor Zach,2024-08-24,"The Nike Zoom Freak 6 feels great initially. However, wear and tear can deteriorate the build quality and containment."
1,33,8.8,NightWing2303 [weartesters.com],2024-09-21,"The Curry 12 is the best overall performer in his lineup. This pair blew my mind. The cushioning is improved, while the support and traction remain fantastic."
44,33,8.6,TommyLiu,2024-09-29,"The Curry 12 is an impressive performer. Flow foam provides excellent traction, and the materials are comfortable and supportive."
43,33,8.4,The Sole Drop,2024-09-21,"The Curry 12 is extremely light and performs similarly to the Curry 11. The traction plays well on clean courts, and the cushioning is best for responsiveness."
37,33,8.3,Foot Doctor Zach,2024-09-21,The Curry 12 performance is similar to the 11 but is more comfortable. The fit and upper materials are much improved.
24,33,8.2,RicheeKim,2024-09-21,You should know what to expect with a Curry shoe. The Curry 12 is in line with the rest of the Flow lineup. I love the performance on clean courts.
37,34,9.2,Foot Doctor Zach,2024-09-21,"The Way of Wade All City 12 Encore is a speedy, quick-moving shoe with plenty of bounce and stability. All my movement felt easy in this shoe."
44,34,9.0,TommyLiu,2024-09-21,"The Way of Wade All City 12 Encore is an elite performer. Traction and cushioning are both top-tier, and the materials even feel comfortable."
47,34,9.0,Lukas Simoner,2024-10-23,The Li-Ning Way of Wade All City 12 Encore is the best value-for-money shoe on the market. The traction and cushioning are both near perfect.
43,34,8.8,The Sole Drop,2024-09-21,"The Wade All City 12 Encore kills it as a performer. The traction and support are improved, and the Boom cushioning is incredibly balanced."
24,34,8.8,RicheeKim,2024-12-16,The Li-Ning Way of Wade All City 12 Encore has something to offer everyone. It has balanced cushioning and grippy traction. All of the features are solid.
39,34,8.5,Evan Miranda [weartesters.com],2024-09-21,"The Way of Wade All City 12 Encore is an impressive all-around performer. The shoe has no real weak points. The cushioning is balanced, and the traction performance is great."
37,35,8.4,Foot Doctor Zach,2024-11-11,"The Way of Wade Ice Blood 2 feels snappy and springy during play. However, the shoe has some stiffness and fit issues."
36,35,8.3,Snkr Tech Talk,2024-11-11,The Wade Ice Blood 2 is a fun performer with a problematic fit. I like the low-profile cushioning setup and the support features.
44,35,8.0,TommyLiu,2024-11-11,"I had a lot of fun playing in the Ice Blood 2. It's designed as a guard shoe with its lightweight and responsive cushioning. However, the materials are cheap, so beware."
24,35,7.8,RicheeKim,2024-11-11,I think the Wade Ice Blood 2 is a good shoe for the most part. The main drawbacks are the narrowness and lack of torsional stability. I like the cushioning setup though.
43,35,7.4,The Sole Drop,2024-11-11,"The Li-Ning Wade Ice Blood 2 is fluid, minimal, and lightweight. The cushioning is also solid, but the materials are cheap and the fit is off."
37,36,9.4,Foot Doctor Zach,2024-06-23,The Li-Ning Way of Wade 11 are much nimbler and make movement easy. I like the weight and setup. The traction and cushion are also incredible.
36,36,9.3,Snkr Tech Talk,2025-01-02,This shoe is a pleasure to play in. The Way of Wade 11 has almost no weaknesses outside of the lack of breathability.
44,36,9.0,TommyLiu,2024-06-23,I'm very excited for the Li-Ning Way of Wade 11. It's a top-tier performance shoe. The traction and cushioning are incredible. The main downside is the lack of breathability.
43,36,9.0,The Sole Drop,2024-08-03,The Li-Ning Way of Wade 11 is an incredible performance shoe. The traction and cushioning combination is outstanding. My only complaints are the slight bulkiness and lack of ventilation.
29,36,8.8,MARKCHES,2024-08-06,"The Way of Wade 11 features Li-Ning's top tech. The shoe is fast, fluid, and stable. My only complaint is with the fit."
47,36,8.8,Lukas Simoner,2024-09-15,"The Way of Wade 11 is one of the better-performing basketball shoes. The traction is almost top-tier, and the cushioning is plenty soft."
24,36,8.8,RicheeKim,2024-11-14,"The Li-Ning Way of Wade 11 is a banger. It's light, bouncy and feels good on my feet."
48,36,8.6,DG Hoops,2024-07-15,"The Li-Ning Way of Wade 11 is another outstanding performance shoe. I love the traction performance. The cushioning is also amazing, it's smoother but not as bouncy."
45,36,8.5,KicksContestWorld,2024-07-12,"The Li-Ning Way of Wade 11 is a great performance hoop shoe. It doesn't live up to the WoW 10, but the support and materials are impressive."
24,37,8.6,RicheeKim,2024-07-25,I enjoyed playing in the Adidas D.O.N Issue 6. The shoe features phenomenal traction and solid impact protection. My only issue is the minor heel slippage.
43,37,8.6,The Sole Drop,2024-07-15,"The Adidas D.O.N. Issue 6 has top-tier traction, and I felt extremely fast during play. I love the lightweight performance the shoe provides."
47,37,8.6,Lukas Simoner,2024-11-14,The Adidas D.O.N. Issue 6 has some of the best traction available. I also like the cushioning setup for indoor play.
44,37,8.4,TommyLiu,2024-09-03,"The Adidas D.O.N. Issue 6 has excellent traction and lockdown. This is one of the best options for fast, smaller guards."
37,37,8.3,Foot Doctor Zach,2024-07-15,The Adidas D.O.N. Issue 6 offers elite balance. The shoe is light and the traction is impressive for surefooted players. The main downside is the lack of snap and springiness.
36,38,9.2,Snkr Tech Talk,2024-07-19,I love the performance of the Nike Sabrina 2. The traction and cushioning performance are outstanding. Beware of potential quality control issues. I experienced some peeling on my first pair.
24,38,8.6,RicheeKim,2024-07-19,The Nike Sabrina 2 is a solid performer. It reminds me of the Nike Kobe 5. The traction is fantastic; the only downside is the lack of impact protection.
2,38,8.5,Stanley T. [weartesters.com],2024-07-15,"The Nike Sabrina 2 is lighter without losing support, stability, or comfort. The new Cushlon 3.0 midsole feels more plush as well."
46,38,8.4,Jeremy Jones,2024-07-15,"The Nike Sabrina 2 provides impressive traction, style, and design. The support and lockdown are solid but beware of the snug fit."
43,38,8.4,The Sole Drop,2024-07-15,"I love the Nike Sabrina 2. The traction is elite, and the cushioning is lightweight and responsive. I felt extremely quick playing in this shoe."
29,38,8.4,MARKCHES,2024-07-22,"I would say the Nike Sabrina 2 is a solid performer. The shoe is lightweight and minimal, and the traction performance is outstanding."
44,38,8.4,TommyLiu,2024-08-07,"The Nike Sabrina 2 is a dream shoe for players with flat, slightly wide feet. I love the fit, and the traction performance is great."
47,38,8.4,Lukas Simoner,2024-08-18,"The Nike Sabrina 2 is an overall improvement compared to the Sabrina 1. The support and fit feel much better, and the traction performance is solid."
37,38,8.3,Foot Doctor Zach,2024-07-15,"The Nike Sabrina 2 is a consistent performer, especially the traction. I like how tactile the shoe feels throughout all my movements."
1,38,8.2,NightWing2303 [weartesters.com],2024-07-15,The Nike Sabrina 2 is a beast of a performer. I like the traction and fit but durability could be better.
48,38,8.2,DG Hoops,2024-07-15,The Nike Sabrina 2 feels like a budget Kobe. The shoe reminds me of the Kobe 5 with how the traction and cushioning feel.
36,39,9.1,Snkr Tech Talk,2024-07-19,This is a fantastic hoop shoe. The Nike GT Hustle 3 is a perfect shoe for players who like plush cushioning. It offers some of Nike's best tech from cushioning to support and materials.
1,39,8.4,NightWing2303 [weartesters.com],2024-07-19,"The Nike GT Hustle 3 feels like an elevated running shoe meant for basketball. The traction and cushioning are fantastic, and I like how Nike built the upper."
24,39,8.4,RicheeKim,2024-08-03,The Nike GT Hustle 3 has an insane amount of cushioning and reliable traction. This is a perfect shoe for players who want impact protection.
29,39,8.4,MARKCHES,2024-08-13,The Nike GT Hustle 3 is an amazing basketball sneaker. I highly recommend this for bigger players. The impact protection and cushioning are outstanding.
47,39,8.3,Lukas Simoner,2024-08-11,"The Nike GT Hustle 3 is a solid performer if impact protection is your top priority. The containment and stack height can be an issue, but the traction performance is also great."
37,39,8.2,Foot Doctor Zach,2024-07-15,The Nike GT Hustle 3 is an easy shoe to play in. It gets off the ground easily because of the cushioning setup and the shank. My only concern is the stability.
43,39,8.0,The Sole Drop,2024-08-03,"The Nike GT Hustle 3 has ample cushioning and reliable traction. However, the lack of stability hurts, and the cushion can be excessive."
36,40,7.4,Snkr Tech Talk,2024-08-06,I think you're getting hosed with the Nike GT Hustle Academy. There's not enough tech to offer much performance.
1,40,7.0,NightWing2303 [weartesters.com],2024-08-06,The Nike GT Hustle Academy is a head-scratcher. There's no tech in the cushioning and support features. The only upside is the lightweight feeling and decent traction.
43,40,6.8,The Sole Drop,2024-08-13,The Nike GT Hustle Academy is minimal and lightweight but sacrifices too much to get there. There's no cushioning and a lack of support features.
37,40,6.6,Foot Doctor Zach,2024-08-06,"The Nike GT Hustle Academy feels light and breezy and has a solid grip. However, the lack of cushioning, support, and durability is too much to overcome."
36,41,8.9,Snkr Tech Talk,2024-09-22,The Li-Ning Wade 808 4 Ultra is an incredibly supportive shoe with a fantastic drop-in midsole. I also enjoyed the traction performance. This shoe is a great value.
37,41,8.8,Foot Doctor Zach,2024-08-06,There is so much packed into the Li-Ning Wade 808 4 Ultra. The materials and cushioning help you get off the floor and move side-to-side quickly.
43,41,8.6,The Sole Drop,2024-08-06,"The Wade 808 4 Ultra is an incredibly balanced shoe. The upper is minimal, I love the cushioning, and the traction is elite. My only complaint is the heel area feels clunky."
44,41,8.6,TommyLiu,2024-08-11,"The Li-Ning Wade 808 4 Ultra is the best shoe in the 808 line. The materials and the cushioning are the best features, but the shoe is also lightweight and comfortable."
48,41,8.6,DG Hoops,2024-08-19,"The Li-Ning Wade 808 4 Ultra is an incredible performer. The drop-in midsole is outstanding, and the traction performs well. My only gripe is the hollowed-out sections on the outsole. I prefer full coverage."
24,41,8.6,RicheeKim,2024-11-22,"I think the Wade 808 4 Ultra is a banger of a shoe. Once you break in the traction, the performance is outstanding. I love the Boom midsole setup, too."
43,42,8.6,The Sole Drop,2024-06-14,The Nike Kobe 8 Protro is a responsive shoe. I feel quick because of the top-tier traction and support. I wish Nike upgraded the cushioning more.
48,42,8.6,DG Hoops,2024-07-15,"The Nike Kobe 8 Protro is a lightweight, minimal shoe. The traction performs very well, but the cushioning is not geared for impact protection. The shoe is better suited for shifty guards."
24,42,8.6,RicheeKim,2024-09-05,"The Nike Kobe 8 Protro is a great pair to play in. The traction is impressive, and I enjoy the React cushioning setup."
