review_id,shoe_id,critic_id,rating,date,type,description
290,7,6,8.0,2025-02-28,expert_overall,The Nike LeBron NXXT Genisus is a good shoe. My only issue was some sliding with the traction on dirty courts. Everything else performs well.
291,7,3,7.8,2025-02-28,expert_overall,I didn't like the Nike LeBron NXXT Genisus much. I prefer the previous iteration because of its better traction performance and upper.
292,7,16,9.5,2025-06-14,user_overall,
293,7,10,9.0,2025-03-12,traction,The traction improves drastically after a day or so. It feels amazing on clean courts. The dust performance is also good.
294,7,7,8.5,2025-04-03,traction,The traction performance is solid. It plays well on clean and dirty courts.
295,7,9,8.0,2025-04-28,traction,"The traction performs well. I didn't notice any dust pickup, and experienced no slippage."
296,7,1,7.0,2025-02-28,traction,"The outsole uses a gentle herringbone pattern. It's not super tacky, but it is consistent."
297,7,6,8.0,2025-02-28,traction,"The wide herringbone traction is better than expected. The bite is solid, and I felt good on clean courts. Be prepared for slight slippage on dirtier courts."
298,7,3,7.0,2025-02-28,traction,The traction pattern is the same as the Zoom Generation. I give it a 7 out of 10.
299,7,10,9.0,2025-03-12,cushion,I like the heel compression and the extra bit of bounce. My feet didn't hurt at all.
300,7,7,8.0,2025-04-03,cushion,The cushioning feels like a downgrade from the NXXT Gen. There's only a forefoot Zoom unit and nothing under the heel.
301,7,9,8.0,2025-04-28,cushion,"I dislike the cushioning setup. The forefoot Zoom feels comfortable, but the lack of a heel Zoom unit is noticeable. I prefer more cushioning."
302,7,1,8.5,2025-02-28,cushion,The foam feels dense and springy. I think it's Phylon. The midsole and forefoot Zoom unit feel good.
303,7,6,8.0,2025-02-28,cushion,The cushioning feels pretty good. Impact protection is decent under the heel.
304,7,3,8.0,2025-02-28,cushion,The forefoot Zoom unit is the only positive for the cushioning. It does the job but isn't as bouncy as the main line.
305,7,10,8.0,2025-03-12,materials,The materials were stiff initially but softened over time. I also felt contained and supported.
306,7,7,6.5,2025-04-03,materials,"The material setup feels cheap, but breaks in nicely and is breathable."
307,7,9,8.0,2025-04-28,materials,All the materials are synthetic. It feels soft but not breathable.
308,7,1,8.0,2025-02-28,materials,There's a lot of padding around the ankle collar and thins out around the forefoot.
309,7,6,8.0,2025-02-28,materials,"Nike uses a textile mesh for the upper materials. It feels cheap to the touch, but the performance is solid. I had no issues."
310,7,3,8.0,2025-02-28,materials,The materials make a plasticky sound. Breathability is great.
311,7,10,9.0,2025-03-12,support,My feet feel contained and locked into the upper material. Not much else is needed. The only downside is the restrictive containment around the heel area.
312,7,7,9.0,2025-04-03,support,"Thanks to the heel counter and outsole wrapping up, I felt secure and contained."
313,7,9,9.0,2025-04-28,support,I like the carbon plate for torsional support. You feel locked in and secure at all times.
314,7,1,9.0,2025-02-28,support,Lockdown on this pair is fantastic. The rearfoot around the ankle also has a strong heel counter. It starts stiff and takes time to break in.
315,7,6,8.0,2025-02-28,support,I had zero issues with the support and lockdown.
316,7,3,8.0,2025-02-28,support,"Lockdown and support are secure, and ankle mobility is slightly better than other lows on the market."
317,7,10,8.0,2025-03-12,fit,"The fit is almost perfect. The mesh feels short, but the forefoot area is snug, which I enjoy."
318,7,7,9.0,2025-04-03,fit,"Once I figured out the sizing, I enjoyed the padding and the snugness. My feet felt secure."
319,7,9,8.0,2025-04-28,fit,The soft materials accommodate my foot very well.
320,7,1,8.0,2025-02-28,fit,"The fit is decent, and I experienced no cramping."
321,7,6,8.0,2025-02-28,fit,The fit feels comfortable. It's snug with no dead space.
322,7,3,8.0,2025-02-28,fit,This fits me perfectly fine.
323,7,10,50.0,2025-03-12,outdoor,You should be fine on outdoor courts.
324,7,9,50.0,2025-04-28,outdoor,The outsole is good for outdoors.
325,7,1,50.0,2025-02-28,outdoor,The outsole rubber is chunky enough for outdoor play if you don't drag your feet.
326,7,7,2,2025-04-03,width,People with wide feet should go up half a size at a minimum.
327,7,9,3,2025-04-28,width,This shoe is wide-foot friendly.
328,7,1,3,2025-02-28,width,2E can go true to size for a performance fit or up half a size for a roomy fit.
329,7,6,3,2025-02-28,width,The width should be fine for people with slightly wide feet.
330,7,3,3,2025-02-28,width,The width is average.
331,7,7,2,2025-04-03,size,I had to go up half a size.
332,7,9,3,2025-04-28,size,I went with my regular size.
333,7,1,3,2025-02-28,size,Narrow and medium feet can go true to size.
334,7,6,3,2025-02-28,size,I think the shoe runs true to size.
335,7,3,3,2025-02-28,size,This shoe runs true to size.
336,8,10,8.8,2025-04-12,expert_overall,"The Nike G.T. Cut 3 Turbo is a fantastic performer. It has a high price tag, but I love the traction and upgraded support."
337,8,3,8.8,2025-04-12,expert_overall,"The Turbo is a much different shoe than the original. Lockdown and containment feel better, and I still love the cushioning."
338,8,1,8.7,2025-04-12,expert_overall,I recommend the Nike G.T. Cut 3 Turbo for anyone who enjoys the original but wants a more stable experience.
339,8,6,8.2,2025-04-12,expert_overall,"The Nike G.T. Cut 3 Turbo has improved support and lockdown, but the increased price is not worth it."
340,8,10,10.0,2025-04-12,traction,The traction performance is phenomenal. There's no break-in time required.
341,8,3,9.0,2025-04-12,traction,The traction performance is better. I experienced less dust pickup and more consistent performance.
342,8,1,10.0,2025-04-12,traction,"The outsole tread is the same as the G.T. Cut 3. Dust pickup seems better, but it does affect performance slightly. I like the stopping power better on this pair."
343,8,6,8.0,2025-04-12,traction,The traction performance feels good. You'll have no issues on clean courts.
344,8,10,8.0,2025-04-12,cushion,The cushioning is a bit more plush because of the new foam insole. The rebound and bounce also feel good.
345,8,3,10.0,2025-04-12,cushion,The cushioning feels the same. It's loaded and feels delicious.
346,8,1,9.5,2025-04-12,cushion,I like the midsole. The shank is plastic but springy and responsive. It feels fantastic.
347,8,6,9.0,2025-04-12,cushion,The midsole feels nice. I felt quick and protected when playing in this setup.
348,8,10,9.0,2025-04-12,materials,"I enjoy the updated upper. The quality feels better, and the materials are soft. One of the downsides is the lack of ventilation."
349,8,3,8.0,2025-04-12,materials,I needed more break-in time for the Turbo. It feels comfortable but less breathable.
350,8,1,8.0,2025-04-12,materials,"The upper, especially the tongue, feels beefed up. Beware of the heat retention."
351,8,6,8.0,2025-04-12,materials,The materials feel stiffer and more rigid. It offers structure and feels like an improvement.
352,8,10,9.0,2025-04-12,support,The support and lockdown are impressive. Lateral containment is also not an issue.
353,8,3,9.0,2025-04-12,support,Torsional support is much improved. This shoe feels sturdy and stable.
354,8,1,8.0,2025-04-12,support,The lockdown is fantastic.
355,8,6,8.0,2025-04-12,support,The support on the Turbo outperforms the regular GT Cut 3. I had no heel containment issues.
356,8,10,8.0,2025-04-12,fit,The fit feels snug.
357,8,3,8.0,2025-04-12,fit,The fit feels true. It breaks in nicely.
358,8,1,8.0,2025-04-12,fit,This shoe is meant for speed. There is not much room in the forefoot.
359,8,6,8.0,2025-04-12,fit,The fit feels nice and snug. I didn't have any dead space either.
360,8,10,0.0,2025-04-12,outdoor,This shoe is not recommended for outdoor courts.
361,8,1,50.0,2025-04-12,outdoor,"These are indoor shoes, but the durability is decent."
362,8,1,2,2025-04-12,width,Wide feet can go up half a size.
363,8,6,2,2025-04-12,width,The forefoot is slightly narrow.
364,8,3,3,2025-04-12,size,I suggest going true to size.
365,8,1,3,2025-04-12,size,Narrow and medium feet can go true to size.
366,8,6,3,2025-04-12,size,The shoe runs true to size.
367,9,1,9.1,2025-01-27,expert_overall,The 361 Joker 1 feels very plush and comfortable without sacrificing much performance.
368,9,10,8.8,2025-01-27,expert_overall,"The 361 Joker 1 feels like a guard shoe. The traction is reliable, the court feel is responsive, and the well-balanced cushioning does everything well."
369,9,3,8.8,2025-03-12,expert_overall,The 361 Joker 1 is a banger. It's traction and cushioning are elite.
370,9,7,8.7,2025-01-27,expert_overall,"The 361 Joker 1 is a superb performance basketball shoe. I love the material usage, and the traction and cushioning are excellent."
371,9,6,8.6,2025-01-27,expert_overall,The 361 Joker 1 offers a lot of quality and performance for the price. I love the well-balanced cushioning. The only downside is the traction performance on dust.
372,9,17,9.6,2025-05-18,user_overall,
373,9,18,9.4,2025-06-06,user_overall,
374,9,1,9.0,2025-01-27,traction,"There is some minor dust pickup, but the performance holds up well. The grip is surefooted."
375,9,10,8.0,2025-01-27,traction,The traction is top-tier on clean courts. The only downside is it struggles a bit with dust. Don't let the dust build up over time.
376,9,3,10.0,2025-03-12,traction,Traction performance is pretty much perfect. It performs well on clean and dusty courts.
377,9,7,9.5,2025-01-27,traction,This shoe's performance is elite on clean and dirty courts. It's one of the best outsoles ever from 361.
378,9,6,8.0,2025-01-27,traction,The traction performance is decent. It stops on a dime on cleaner courts but it suffers on dust.
379,9,1,9.5,2025-01-27,cushion,The CQT foam and the plastic shank are a very buttery and bouncy combination.
380,9,10,10.0,2025-01-27,cushion,My favourite part of the shoe is the cushioning. The foam is soft. I love the impact protection and step-in comfort.
381,9,3,10.0,2025-03-12,cushion,"The cushioning is bouncy, dynamic, and comfortable. This setup feels next level."
382,9,7,9.0,2025-01-27,cushion,"There is a ton of impact protection under the heel. The foam feels springy, and the forefoot also offers a lot of court feel."
383,9,6,9.0,2025-01-27,cushion,The cushioning feels very nice. This setup does everything well.
384,9,1,9.0,2025-01-27,materials,The tongue is one of my favourite features because it provides comfort and security. The profile and materials are also very breathable.
385,9,10,9.0,2025-01-27,materials,The upper materials feel extremely nice. It feels thin and supportive while conforming to my feet well.
386,9,3,8.0,2025-03-12,materials,The materials are not impressive but are supportive. Breathability could be better.
387,9,7,8.5,2025-01-27,materials,I love the mix of old-school and modern materials. It's soft and supple with no break-in time.
388,9,6,9.0,2025-01-27,materials,"The Joker 1 has some damn good materials. I like the padding, laces, and variety of material types."
389,9,1,9.0,2025-01-27,support,I had absolutely zero heel slippage. The uppers are also fairly contained.
390,9,10,9.0,2025-01-27,support,"I was good to go laterally, and my feet felt contained. I like that the support features don't feel cumbersome."
391,9,3,9.0,2025-03-12,support,"Heel lockdown, containment, and support all feel great."
392,9,7,8.5,2025-01-27,support,The support feels fit and secure. There are also cables on the eyelets to provide some more stability.
393,9,6,9.0,2025-01-27,support,"I had no issues with the support. Heel containment is rock solid, and you're covered with side-to-side movements."
394,9,1,9.0,2025-01-27,fit,Most of the fit is fairly generous. This shoe will cater well to most players.
395,9,10,8.0,2025-01-27,fit,The shoe fits me well.
396,9,3,7.0,2025-03-12,fit,The fit is picky. It was hard for me to put on my feet.
397,9,7,8.0,2025-01-27,fit,The fit feels snug and a little bit narrow. It's almost a 1-to-1 fit.
398,9,6,8.0,2025-01-27,fit,The shoe feels snug and comfortable. It feels good around my feet.
399,9,1,50.0,2025-01-27,outdoor,It's not terrible but not the best for outdoor use
400,9,10,0.0,2025-01-27,outdoor,I would not play with this pair outdoors.
401,9,3,0.0,2025-03-12,outdoor,I'm not sure I would take this pair outdoors. The rubber feels too soft.
402,9,7,50.0,2025-01-27,outdoor,I think you can take this pair outdoors. The rubber is soft but the grooves are deep.
